pcsa,zip,state_cd,zcta,fips_code,lat,lng,zip_type,ruca_code,census_region,census_division,distance_to_fqhc
02020001602,99648,AK,99648,164,55.9453,-159.2593,Zip Code Area,10,W,P,344.99045364968674
02020001602,99647,AK,99647,164,59.8681,-154.0757,Zip Code Area,10,W,P,147.3356239092669
02020001602,99643,AK,99643,150,57.2028,-153.3039,Post Office or large volume customer,8,W,P,51.4998636157075
02020001602,99640,AK,99640,164,59.9736,-154.8458,Zip Code Area,10,W,P,161.2342034893899
02020001602,99660,AK,99660,016,57.1842,-170.2764,Zip Code Area,10,W,P,439.70927770232527
02020001602,99638,AK,99638,016,52.9381,-168.8678,Zip Code Area,10,W,P,195.71651302510168
02020001602,99627,AK,99627,290,62.9457,-155.5712,Zip Code Area,10,W,P,172.64833564284808
02020001602,99626,AK,99626,050,61.5138,-160.36,Zip Code Area,10,W,P,111.54533099015107
02020001602,99625,AK,99625,164,59.2905,-156.6503,Zip Code Area,10,W,P,57.30874209813191
02020001602,99624,AK,99624,150,57.54,-153.9786,Post Office or large volume customer,8,W,P,33.48384939673074
02020001602,99619,AK,99615,150,57.79,-152.4072,Post Office or large volume customer,7,W,P,0.0
02020001602,99615,AK,99615,150,57.6036,-153.3751,Zip Code Area,7,W,P,0.0
02020001602,99613,AK,99613,060,58.6883,-156.6614,Zip Code Area,10,W,P,62.018895224849665
02020001602,99612,AK,99612,013,55.0628,-162.3056,Zip Code Area,10,W,P,302.09383903888687
02020001602,99633,AK,99633,060,58.783,-156.8992,Zip Code Area,10,W,P,0.0
02020001602,99661,AK,99661,013,55.3192,-160.4914,Zip Code Area,10,W,P,402.6155011105101
02020001602,99665,AK,99665,290,62.6822,-159.5619,Zip Code Area,10,W,P,96.60746717571318
02020001602,99667,AK,99667,170,61.9903,-151.3978,Zip Code Area,10,W,P,121.44676039691898
28045030300,39522,MS,39522,045,30.4032,-89.4982,Post Office or large volume customer,2,S,ESC,59.22413879870129
02020002900,99587,AK,99587,020,60.9577,-149.1406,Zip Code Area,2,W,P,56.930655610687424
02020002900,99545,AK,99559,050,59.9599,-162.8919,Post Office or large volume customer,7,W,P,0.0
02020002900,99540,AK,99540,020,61.1089,-149.4403,Zip Code Area,2,W,P,31.283037689856183
02020000201,99577,AK,99577,020,61.3114,-149.5085,Zip Code Area,2,W,P,30.471364971936417
02020000201,99567,AK,99567,020,61.4098,-149.4537,Zip Code Area,2,W,P,43.9295315516407
28045030300,39529,MS,39529,045,30.4032,-89.4982,Zip Code Area,2,S,ESC,59.22413879870129
02020001602,99748,AK,99748,290,64.3305,-158.7243,Zip Code Area,10,W,P,100.48635109920214
02020001602,99729,AK,99729,068,63.3955,-148.8973,Zip Code Area,10,W,P,64.88989224701751
02020001602,99697,AK,99615,150,57.79,-152.4072,Post Office or large volume customer,7,W,P,0.0
02020001602,99695,AK,99695,020,61.1089,-149.4403,Post Office or large volume customer,1,W,P,354.8741876113472
02020001602,99692,AK,99692,016,53.8898,-166.5422,Zip Code Area,10,W,P,3.9528224632092326
02020001602,99691,AK,99691,290,63.0133,-154.375,Zip Code Area,10,W,P,187.58617995176056
02020001602,99685,AK,99685,016,53.8871,-166.5199,Zip Code Area,10,W,P,0.0
02020001602,99683,AK,99683,170,62.3167,-150.2314,Zip Code Area,10,W,P,64.04907683525884
47043060601,37101,TN,37101,085,36.1185,-87.6422,Zip Code Area,5,S,ESC,54.272048451124675
02020001602,99675,AK,99675,290,62.9886,-156.0642,Post Office or large volume customer,10,W,P,150.80095050547882
02020001602,99670,AK,99670,060,58.6639,-156.9756,Zip Code Area,10,W,P,15.19611255113758
02020001602,99668,AK,99668,050,61.7025,-157.1697,Zip Code Area,10,W,P,66.78304039591725
02020001602,99608,AK,99615,150,57.5689,-154.4551,Post Office or large volume customer,7,W,P,0.0
02020001602,99607,AK,99607,050,61.541,-160.3261,Zip Code Area,10,W,P,89.97196251031808
02020001602,99606,AK,99606,164,59.7525,-154.8236,Zip Code Area,10,W,P,172.0788072621568
02020001602,99602,AK,99602,290,62.1926,-159.8251,Zip Code Area,10,W,P,88.76616361912201
02020001602,99517,AK,99517,020,61.1901,-149.9361,Zip Code Area,1,W,P,4.490406817609582
02020001602,99516,AK,99516,020,61.1054,-149.78,Zip Code Area,1,W,P,12.940057211658361
02020001602,99515,AK,99515,020,61.1194,-149.8974,Zip Code Area,1,W,P,4.807513524004667
02020001602,99514,AK,99508,020,61.2181,-149.9003,Post Office or large volume customer,1,W,P,0.0
02020001602,99513,AK,99513,020,61.2149,-149.8862,Post Office or large volume customer,1,W,P,1.705349823190628
02020001602,99511,AK,99515,020,61.0683,-149.8005,Post Office or large volume customer,1,W,P,4.807513524004667
02020001602,99510,AK,99510,020,61.1446,-149.8784,Post Office or large volume customer,1,W,P,309.607300273471
02020001602,99509,AK,99517,020,61.2181,-149.9003,Post Office or large volume customer,1,W,P,4.490406817609582
02020001602,99508,AK,99508,020,61.206,-149.8101,Zip Code Area,1,W,P,0.0
02020001602,99507,AK,99507,020,61.1535,-149.8289,Zip Code Area,1,W,P,6.88303089861656
02020001602,99506,AK,99506,020,59.8666,-158.5996,Zip Code Area,1,W,P,4.42734284677998
02020001602,99505,AK,99505,020,59.8666,-158.5996,Zip Code Area,1,W,P,13.095907522639797
02020001602,99504,AK,99504,020,61.2037,-149.7447,Zip Code Area,1,W,P,3.839135410369538
02020001602,99503,AK,99503,020,61.19,-149.8938,Zip Code Area,1,W,P,0.0
02020001602,99502,AK,99502,020,61.1661,-149.96,Zip Code Area,1,W,P,6.011396863886069
02020001602,99501,AK,99501,020,61.2116,-149.8761,Zip Code Area,1,W,P,0.0
28109950600,39457,MS,39426,109,30.6669,-89.6734,Post Office or large volume customer,6,S,ESC,74.5533788105539
01129044200,36553,AL,36553,129,31.2361,-88.0511,Zip Code Area,2,S,ESC,53.14891078198221
45019004606,29458,SC,29458,019,33.1194,-79.5074,Zip Code Area,2,S,SA,0.0
02020001602,99518,AK,99518,020,61.1549,-149.8866,Zip Code Area,1,W,P,0.0
38101010100,58705,ND,58705,101,48.4223,-101.3339,Zip Code Area,7,MW,WNC,100.44383441606017
02020001602,99519,AK,99519,020,61.1089,-149.4403,Post Office or large volume customer,1,W,P,160.18520161942845
02020001602,99521,AK,99504,020,61.2181,-149.9003,Post Office or large volume customer,1,W,P,3.839135410369538
02020001602,99599,AK,99503,020,61.1872,-149.8804,Post Office or large volume customer,1,W,P,0.0
02020001602,99591,AK,99591,016,56.5944,-169.6186,Zip Code Area,10,W,P,361.3615073315208
02020001602,99590,AK,99590,290,62.9036,-160.0647,Zip Code Area,10,W,P,137.3479037819693
02020001602,99583,AK,99583,013,54.8542,-163.4113,Zip Code Area,10,W,P,228.7458585424604
02020001602,99575,AK,99575,050,61.8181,-158.0025,Zip Code Area,10,W,P,27.900997980305277
02020001602,99571,AK,99571,013,55.1858,-162.7211,Zip Code Area,10,W,P,281.73871773577366
02020001602,99565,AK,99565,164,58.2687,-156.6484,Zip Code Area,10,W,P,292.04257156863133
02020001602,99564,AK,99564,164,56.3016,-158.4157,Zip Code Area,10,W,P,290.10020215670716
02020001602,99558,AK,99558,290,62.6561,-160.2067,Zip Code Area,10,W,P,123.73069295926797
02020001602,99553,AK,99553,013,54.143,-165.7854,Zip Code Area,10,W,P,50.58269943088773
02020001602,99550,AK,99550,150,57.8675,-152.8822,Post Office or large volume customer,8,W,P,31.64830063650782
02020001602,99548,AK,99548,164,56.2448,-158.7578,Post Office or large volume customer,10,W,P,304.31227272438866
02020001602,99547,AK,99547,016,52.1961,-174.2006,Zip Code Area,10,W,P,548.1880519277369
02020001602,99546,AK,99546,016,51.874,-176.634,Zip Code Area,10,W,P,717.0287725938381
02020001602,99530,AK,99502,020,61.1515,-149.9443,Post Office or large volume customer,1,W,P,6.011396863886069
02020001602,99529,AK,99502,020,61.1515,-149.9443,Post Office or large volume customer,1,W,P,6.011396863886069
02020001602,99524,AK,99503,020,61.2181,-149.9003,Post Office or large volume customer,1,W,P,0.0
02020001602,99523,AK,99507,020,61.2181,-149.9003,Post Office or large volume customer,1,W,P,6.88303089861656
02020001602,99522,AK,99502,020,61.2181,-149.9003,Post Office or large volume customer,1,W,P,6.011396863886069
02020001602,99520,AK,99501,020,61.2181,-149.9003,Post Office or large volume customer,1,W,P,0.0
17055040900,62840,IL,62896,055,37.9943,-88.9417,Post Office or large volume customer,7,MW,ENC,15.657902971842212
04003001100,85655,AZ,85607,003,31.3447,-109.5468,Post Office or large volume customer,4,W,M,40.660802521757276
48067950400,75565,TX,75565,067,32.9511,-94.0808,Post Office or large volume customer,9,S,WSC,41.79274751076416
49017000300,84764,UT,84764,017,37.6184,-112.1735,Zip Code Area,10,W,M,92.17598252518357
15003010905,96863,HI,96863,003,21.316,-157.8677,Zip Code Area,2,W,P,12.014295541463968
24510270803,21251,MD,21251,005,39.439,-76.5921,Zip Code Area,1,S,SA,2.376297989279644
25009268200,01951,MA,01951,009,42.7835,-70.8474,Zip Code Area,1,NE,NE,26.568898755934036
42091210300,19444,PA,19444,091,40.0896,-75.2601,Zip Code Area,1,NE,MA,9.006696211728427
49017000300,84726,UT,84726,017,37.7698,-111.6037,Zip Code Area,10,W,M,61.29057935888817
15003010100,96717,HI,96717,003,21.6139,-157.9157,Zip Code Area,4.1,W,P,14.83224856866121
15003009902,96786,HI,96786,003,21.5006,-158.0435,Zip Code Area,1,W,P,12.681390197053165
48037010901,71839,AR,71839,073,33.3352,-93.7316,Zip Code Area,2,S,WSC,83.04695278901924
15003009902,96712,HI,96712,003,21.6312,-158.0693,Zip Code Area,4.1,W,P,10.33929636670344
50005957900,05050,VT,05050,005,44.4624,-72.1358,Post Office or large volume customer,8,NE,NE,16.611023790782312
31161951700,57794,SD,57794,113,43.1405,-102.3657,Zip Code Area,10,MW,WNC,131.00323371889993
15003007808,96861,HI,96701,003,21.3967,-157.8994,Zip Code Area,1,W,P,6.596801638717573
16059970200,83229,ID,83226,059,45.093,-114.2317,Post Office or large volume customer,7,W,M,179.46178462560633
16059970200,83235,ID,83235,037,44.6919,-114.0484,Zip Code Area,8,W,M,167.29719004862903
16059970200,83253,ID,83253,059,44.6044,-113.912,Zip Code Area,8,W,M,157.83482542342773
15003007808,96860,HI,96860,003,21.316,-157.8677,Zip Code Area,1,W,P,6.683208174819532
06073018519,92055,CA,92055,073,33.2433,-117.3768,Zip Code Area,1.1,W,P,19.792502552087633
54019020700,25061,WV,25061,039,38.2968,-81.5547,Post Office or large volume customer,1,S,SA,8.288303038492392
15007040400,96756,HI,96756,007,21.9083,-159.4749,Zip Code Area,4,W,P,10.883474921719035
15007040400,96769,HI,96769,007,21.9454,-159.9214,Zip Code Area,4,W,P,78.41114539440157
42091206600,19492,PA,19492,091,40.2901,-75.503,Zip Code Area,1,NE,MA,10.914889472187108
49027974100,84728,UT,84728,027,38.9344,-114.033,Zip Code Area,8,W,M,199.62633488834564
33013032500,03304,NH,03304,013,43.1388,-71.5448,Zip Code Area,5,NE,NE,17.028264725545593
15007040700,96741,HI,96741,007,21.9259,-159.5303,Zip Code Area,4,W,P,12.484367039515114
54013962600,26136,WV,26136,013,38.9719,-81.136,Zip Code Area,8,S,SA,8.135276666472226
06067008117,95671,CA,95630,067,38.7065,-121.1694,Post Office or large volume customer,1,W,P,30.64505210061747
48021950400,78650,TX,78650,021,30.2968,-97.2386,Zip Code Area,2,S,WSC,47.595757231702535
15007040700,96705,HI,96705,007,21.9074,-159.5832,Zip Code Area,4,W,P,20.27540664364302
33013032500,03837,NH,03837,001,43.4466,-71.2995,Zip Code Area,6,NE,NE,27.451841331268287
15007040103,96754,HI,96754,007,22.2073,-159.3954,Zip Code Area,7,W,P,20.82627443906987
15007040103,96722,HI,96722,007,22.2192,-159.4866,Zip Code Area,7,W,P,22.746043481909208
27053027300,55392,MN,55391,053,45.0159,-93.4719,Post Office or large volume customer,1,MW,WNC,19.500996696718587
32003003415,88905,NV,89117,003,35.9279,-114.9721,Post Office or large volume customer,1,W,M,188.88441033784818
32003003415,88901,NV,89117,003,36.3225,-114.8197,Post Office or large volume customer,1,W,M,188.88441033784818
21087930200,42214,KY,42214,169,37.1177,-85.7038,Zip Code Area,5,S,ESC,47.343455416759994
40031000502,73503,OK,73503,031,34.6595,-98.4004,Zip Code Area,1,S,WSC,12.31616356922285
42111020800,15502,PA,15502,111,40.046,-79.2585,Post Office or large volume customer,4,NE,MA,45.708738425700616
31185969900,68401,NE,68401,185,40.7442,-97.5937,Zip Code Area,8,MW,WNC,77.75895953481647
15009031700,96757,HI,96757,009,21.1601,-157.0277,Zip Code Area,10,W,P,14.958598305437945
15009031700,96748,HI,96748,009,21.0905,-156.969,Zip Code Area,10,W,P,0.0
15003007808,96789,HI,96789,003,21.4531,-158.0174,Zip Code Area,1,W,P,16.299811596354637
15003007808,96782,HI,96782,003,21.4084,-157.9652,Zip Code Area,1,W,P,9.946423111125416
21095971000,40801,KY,40801,095,36.8654,-83.2879,Zip Code Area,8,S,ESC,22.703440102497183
15003007808,96759,HI,96759,003,21.463,-158.0639,Post Office or large volume customer,1,W,P,9.771865235037176
04027001004,85336,AZ,85336,027,32.5545,-114.785,Zip Code Area,2,W,M,9.02232796121146
21111010601,40041,KY,40041,111,38.2536,-85.6622,Zip Code Area,1,S,ESC,8.977427576638462
53055960500,98261,WA,98261,055,48.4988,-122.8743,Zip Code Area,10,W,P,40.90666333630498
42087961100,17841,PA,17841,109,40.6991,-77.3758,Zip Code Area,5,NE,MA,63.082373341723105
53055960500,98222,WA,98222,055,48.5618,-122.812,Zip Code Area,10,W,P,30.513620125271263
37193960700,28649,NC,28649,193,36.3103,-81.1912,Zip Code Area,5,S,SA,59.21947418268658
42087961100,17051,PA,17051,087,40.5046,-77.7186,Zip Code Area,5,NE,MA,38.90683885634845
49007000500,84501,UT,84501,007,39.602,-110.8081,Zip Code Area,4,W,M,28.16097456089119
54025950600,24966,WV,24966,025,37.9922,-80.3653,Zip Code Area,10,S,SA,13.38988319087537
50007003100,05451,VT,05452,007,44.5084,-73.0503,Post Office or large volume customer,1,NE,NE,14.415396787622624
31135959300,69134,NE,69134,135,40.8596,-101.37,Zip Code Area,10,MW,WNC,212.59271632934522
48029121606,78150,TX,78150,029,29.3759,-97.958,Zip Code Area,1,S,WSC,16.47058628272914
24039930600,21838,MD,21838,039,38.0266,-75.7579,Zip Code Area,10,S,SA,37.50468808183097
21085950300,40152,KY,40152,027,37.6194,-86.4491,Zip Code Area,3,S,ESC,61.71984713977353
33009960100,03589,NH,03593,007,44.6956,-71.3874,Post Office or large volume customer,6,NE,NE,25.323211515600956
21027960200,40153,KY,40119,027,37.8023,-86.4148,Post Office or large volume customer,9,S,ESC,61.64598849492508
27135970100,56741,MN,56741,077,49.3135,-94.8492,Zip Code Area,10,MW,WNC,216.56076149109498
29031881300,62957,IL,62957,003,37.302,-89.4531,Zip Code Area,2,MW,ENC,10.898267049630073
33009961000,03223,NH,03223,009,43.8418,-71.6652,Zip Code Area,10,NE,NE,41.65402911994021
48029120300,78234,TX,78234,029,29.4241,-98.4936,Zip Code Area,1,S,WSC,6.369675244817552
37133002201,28542,NC,28547,133,34.664,-77.4637,Zip Code Area,1,S,SA,65.11282961202794
04027001004,85352,AZ,85352,027,32.6934,-113.9763,Zip Code Area,10,W,M,81.82608587727621
05145071200,72102,AR,72102,145,35.1132,-91.8216,Zip Code Area,2,S,WSC,44.0516504518875
15003007808,96709,HI,96707,003,21.3233,-158.0058,Post Office or large volume customer,1,W,P,14.639274766988565
21095971000,40849,KY,40849,095,36.8899,-83.1433,Post Office or large volume customer,8,S,ESC,18.532991233540425
49013940500,84039,UT,84039,047,40.4003,-109.8041,Zip Code Area,8,W,M,117.89552730745291
53061041701,98012,WA,98012,061,47.8401,-122.1972,Zip Code Area,1,W,P,6.770501606005561
12023110300,32062,FL,32062,121,30.1509,-82.9662,Zip Code Area,10,S,SA,24.30079789389085
16071960100,83252,ID,83252,071,42.1808,-112.262,Zip Code Area,10,W,M,77.95487310086443
15003005000,96859,HI,96859,003,21.4061,-157.9609,Post Office or large volume customer,1,W,P,2.0236508550150396
31153010617,68056,NE,68005,153,41.0927,-96.0905,Post Office or large volume customer,1,MW,WNC,9.07653536485238
21095970900,40818,KY,40818,095,36.8202,-83.2445,Zip Code Area,10,S,ESC,20.11607706223374
42089300202,18348,PA,18347,089,41.0338,-75.308,Post Office or large volume customer,4,NE,MA,19.38109359025641
21095970900,40824,KY,40824,095,36.8356,-83.3753,Zip Code Area,7,S,ESC,31.28594535568337
21095970900,40829,KY,40829,095,36.7974,-83.2645,Zip Code Area,7,S,ESC,24.173124102490174
18175967300,47165,IN,47165,175,38.4931,-86.017,Zip Code Area,2,MW,ENC,31.446928217237527
21095970900,40830,KY,40830,095,36.7656,-83.3262,Zip Code Area,7,S,ESC,25.888975385168145
15003004100,96853,HI,96853,003,21.4061,-157.9609,Zip Code Area,1,W,P,6.552672176742725
49011125801,84056,UT,84056,011,41.1202,-111.9898,Zip Code Area,1,W,M,9.876986656439252
53057951500,98235,WA,98235,057,48.4701,-122.2388,Post Office or large volume customer,1,W,P,38.156253177224144
04027001004,92222,CA,92222,025,32.7822,-114.5619,Post Office or large volume customer,1,W,P,28.543840172206174
49047968401,84046,UT,84046,009,40.9685,-109.7235,Zip Code Area,10,W,M,161.74538460077292
27065480200,55051,MN,55051,065,45.8958,-93.2942,Zip Code Area,3,MW,WNC,100.1865816947946
50011010600,05440,VT,05440,013,44.6031,-72.9527,Zip Code Area,2,NE,NE,51.023617137414575
37133002201,28543,NC,28543,133,34.7354,-77.3831,Zip Code Area,1,S,SA,57.665134198862845
37133002201,28545,NC,28540,133,34.6921,-77.3912,Post Office or large volume customer,1,S,SA,54.174787257485086
54005958502,25051,WV,25051,005,38.1591,-81.7092,Zip Code Area,2,S,SA,20.019770793389338
27037060729,55122,MN,55122,037,44.786,-93.2202,Zip Code Area,1,MW,WNC,15.101679721248544
05049550100,65606,MO,65606,149,36.6929,-91.3971,Zip Code Area,10,MW,WNC,44.43090193181495
27037060729,55121,MN,55121,037,44.8471,-93.1543,Zip Code Area,1,MW,WNC,9.84830207067872
27037060729,55120,MN,55120,037,44.8704,-93.1434,Zip Code Area,1,MW,WNC,6.773405060740438
16009950100,83824,ID,83824,009,47.126,-116.8937,Zip Code Area,8,W,M,20.389366580311606
49037978200,84533,UT,84533,037,37.7489,-110.2269,Zip Code Area,7,W,M,112.3694090070508
16007950100,83254,ID,83254,007,42.352,-111.3195,Zip Code Area,10,W,M,46.47082168284918
25005646104,02790,MA,02790,005,41.6211,-71.089,Zip Code Area,1,NE,NE,11.112222065950505
42107002700,17952,PA,17952,107,40.7473,-76.0628,Post Office or large volume customer,6,NE,MA,48.94275097640776
27037060104,55118,MN,55118,037,44.8965,-93.1034,Zip Code Area,1,MW,WNC,4.429257384577048
32510000200,89704,NV,89704,031,39.2669,-119.8174,Zip Code Area,1,W,M,16.769751394393495
27035950700,56442,MN,56442,035,46.6773,-94.1128,Zip Code Area,10,MW,WNC,147.46635551310553
49053271200,84725,UT,84725,053,37.5797,-113.6894,Zip Code Area,2,W,M,0.0
49053271200,84733,UT,84733,053,37.2877,-113.7606,Zip Code Area,1,W,M,16.748265525317912
53075000800,99143,WA,99143,075,46.7717,-117.7703,Zip Code Area,10,W,P,91.64877552094507
49053271200,84745,UT,84745,053,37.2316,-113.2446,Zip Code Area,4.1,W,M,32.70119972315185
49053271200,84746,UT,84746,053,37.2386,-113.3591,Zip Code Area,2,W,M,23.308455034194953
39175938000,44844,OH,44844,175,40.9752,-83.2637,Zip Code Area,5,MW,ENC,42.571072660689076
32023960200,89010,NV,89010,009,37.7776,-118.084,Post Office or large volume customer,10,W,M,181.78747084561385
32023960200,89013,NV,89013,009,37.7085,-117.2356,Zip Code Area,10,W,M,212.1194682958989
32023960200,89022,NV,89022,023,38.5388,-117.0734,Post Office or large volume customer,5,W,M,243.04673777631015
06071009500,92323,CA,92364,071,35.2378,-115.4992,Post Office or large volume customer,6,W,P,216.72748331493534
49045130702,84034,UT,84034,045,40.0366,-113.9853,Post Office or large volume customer,7,W,M,182.15215767685464
49045130702,84083,UT,84083,045,40.7372,-114.0375,Zip Code Area,7,W,M,135.9994453040476
49045130702,84022,UT,84022,045,40.2708,-112.6898,Zip Code Area,7,W,M,65.554849333865
21059000400,42356,KY,42356,059,37.6932,-87.3238,Post Office or large volume customer,2,S,ESC,35.61907636745818
05041950400,71654,AR,71654,041,33.6297,-91.3928,Zip Code Area,7,S,WSC,15.311645485822696
32013010701,89446,NV,89446,013,41.0764,-117.7602,Post Office or large volume customer,4,W,M,246.99709782226867
32013010701,89445,NV,89445,013,40.9664,-117.7467,Zip Code Area,4,W,M,213.98871430681305
