pcsa,zip,state_cd,zcta,fips_code,lat,lng,zip_type,ruca_code,census_region,census_division
02020001602,99505,AK,99505,020,59.8666,-158.5996,Zip Code Area,1,W,P
02020001602,99504,AK,99504,020,61.2037,-149.7447,Zip Code Area,1,W,P
02020001602,99503,AK,99503,020,61.19,-149.8938,Zip Code Area,1,W,P
02020001602,99502,AK,99502,020,61.1661,-149.96,Zip Code Area,1,W,P
02020001602,99501,AK,99501,020,61.2116,-149.8761,Zip Code Area,1,W,P
28109950600,39457,MS,39426,109,30.6669,-89.6734,Post Office or large volume customer,6,S,ESC
01129044200,36553,AL,36553,129,31.2361,-88.0511,Zip Code Area,2,S,ESC
45019004606,29458,SC,29458,019,33.1194,-79.5074,Zip Code Area,2,S,SA
02020001602,99518,AK,99518,020,61.1549,-149.8866,Zip Code Area,1,W,P
38101010100,58705,ND,58705,101,48.4223,-101.3339,Zip Code Area,7,MW,WNC
02020001602,99519,AK,99519,020,61.1089,-149.4403,Post Office or large volume customer,1,W,P
02020001602,99521,AK,99504,020,61.2181,-149.9003,Post Office or large volume customer,1,W,P
02020001602,99599,AK,99503,020,61.1872,-149.8804,Post Office or large volume customer,1,W,P
02020001602,99591,AK,99591,016,56.5944,-169.6186,Zip Code Area,10,W,P
02020001602,99590,AK,99590,290,62.9036,-160.0647,Zip Code Area,10,W,P
02020001602,99583,AK,99583,013,54.8542,-163.4113,Zip Code Area,10,W,P
02020001602,99575,AK,99575,050,61.8181,-158.0025,Zip Code Area,10,W,P
02020001602,99571,AK,99571,013,55.1858,-162.7211,Zip Code Area,10,W,P
02020001602,99565,AK,99565,164,58.2687,-156.6484,Zip Code Area,10,W,P
02020001602,99564,AK,99564,164,56.3016,-158.4157,Zip Code Area,10,W,P
02020001602,99558,AK,99558,290,62.6561,-160.2067,Zip Code Area,10,W,P
02020001602,99553,AK,99553,013,54.143,-165.7854,Zip Code Area,10,W,P
02020001602,99550,AK,99550,150,57.8675,-152.8822,Post Office or large volume customer,8,W,P
02020001602,99548,AK,99548,164,56.2448,-158.7578,Post Office or large volume customer,10,W,P
02020001602,99547,AK,99547,016,52.1961,-174.2006,Zip Code Area,10,W,P
02020001602,99546,AK,99546,016,51.874,-176.634,Zip Code Area,10,W,P
02020001602,99530,AK,99502,020,61.1515,-149.9443,Post Office or large volume customer,1,W,P
02020001602,99529,AK,99502,020,61.1515,-149.9443,Post Office or large volume customer,1,W,P
02020001602,99524,AK,99503,020,61.2181,-149.9003,Post Office or large volume customer,1,W,P
02020001602,99523,AK,99507,020,61.2181,-149.9003,Post Office or large volume customer,1,W,P
02020001602,99522,AK,99502,020,61.2181,-149.9003,Post Office or large volume customer,1,W,P
02020001602,99520,AK,99501,020,61.2181,-149.9003,Post Office or large volume customer,1,W,P
17055040900,62840,IL,62896,055,37.9943,-88.9417,Post Office or large volume customer,7,MW,ENC
04003001100,85655,AZ,85607,003,31.3447,-109.5468,Post Office or large volume customer,4,W,M
48067950400,75565,TX,75565,067,32.9511,-94.0808,Post Office or large volume customer,9,S,WSC
49017000300,84764,UT,84764,017,37.6184,-112.1735,Zip Code Area,10,W,M
15003010905,96863,HI,96863,003,21.316,-157.8677,Zip Code Area,2,W,P
24510270803,21251,MD,21251,005,39.439,-76.5921,Zip Code Area,1,S,SA
25009268200,01951,MA,01951,009,42.7835,-70.8474,Zip Code Area,1,NE,NE
42091210300,19444,PA,19444,091,40.0896,-75.2601,Zip Code Area,1,NE,MA
49017000300,84726,UT,84726,017,37.7698,-111.6037,Zip Code Area,10,W,M
15003010100,96717,HI,96717,003,21.6139,-157.9157,Zip Code Area,4.1,W,P
15003009902,96786,HI,96786,003,21.5006,-158.0435,Zip Code Area,1,W,P
48037010901,71839,AR,71839,073,33.3352,-93.7316,Zip Code Area,2,S,WSC
15003009902,96712,HI,96712,003,21.6312,-158.0693,Zip Code Area,4.1,W,P
50005957900,05050,VT,05050,005,44.4624,-72.1358,Post Office or large volume customer,8,NE,NE
31161951700,57794,SD,57794,113,43.1405,-102.3657,Zip Code Area,10,MW,WNC
15003007808,96861,HI,96701,003,21.3967,-157.8994,Zip Code Area,1,W,P
16059970200,83229,ID,83226,059,45.093,-114.2317,Post Office or large volume customer,7,W,M
16059970200,83235,ID,83235,037,44.6919,-114.0484,Zip Code Area,8,W,M
16059970200,83253,ID,83253,059,44.6044,-113.912,Zip Code Area,8,W,M
15003007808,96860,HI,96860,003,21.316,-157.8677,Zip Code Area,1,W,P
06073018519,92055,CA,92055,073,33.2433,-117.3768,Zip Code Area,1.1,W,P
54019020700,25061,WV,25061,039,38.2968,-81.5547,Post Office or large volume customer,1,S,SA
15007040400,96756,HI,96756,007,21.9083,-159.4749,Zip Code Area,4,W,P
15007040400,96769,HI,96769,007,21.9454,-159.9214,Zip Code Area,4,W,P
42091206600,19492,PA,19492,091,40.2901,-75.503,Zip Code Area,1,NE,MA
49027974100,84728,UT,84728,027,38.9344,-114.033,Zip Code Area,8,W,M
33013032500,03304,NH,03304,013,43.1388,-71.5448,Zip Code Area,5,NE,NE
15007040700,96741,HI,96741,007,21.9259,-159.5303,Zip Code Area,4,W,P
54013962600,26136,WV,26136,013,38.9719,-81.136,Zip Code Area,8,S,SA
06067008117,95671,CA,95630,067,38.7065,-121.1694,Post Office or large volume customer,1,W,P
48021950400,78650,TX,78650,021,30.2968,-97.2386,Zip Code Area,2,S,WSC
15007040700,96705,HI,96705,007,21.9074,-159.5832,Zip Code Area,4,W,P
33013032500,03837,NH,03837,001,43.4466,-71.2995,Zip Code Area,6,NE,NE
15007040103,96754,HI,96754,007,22.2073,-159.3954,Zip Code Area,7,W,P
15007040103,96722,HI,96722,007,22.2192,-159.4866,Zip Code Area,7,W,P
27053027300,55392,MN,55391,053,45.0159,-93.4719,Post Office or large volume customer,1,MW,WNC
32003003415,88905,NV,89117,003,35.9279,-114.9721,Post Office or large volume customer,1,W,M
32003003415,88901,NV,89117,003,36.3225,-114.8197,Post Office or large volume customer,1,W,M
21087930200,42214,KY,42214,169,37.1177,-85.7038,Zip Code Area,5,S,ESC
40031000502,73503,OK,73503,031,34.6595,-98.4004,Zip Code Area,1,S,WSC
42111020800,15502,PA,15502,111,40.046,-79.2585,Post Office or large volume customer,4,NE,MA
31185969900,68401,NE,68401,185,40.7442,-97.5937,Zip Code Area,8,MW,WNC
15009031700,96757,HI,96757,009,21.1601,-157.0277,Zip Code Area,10,W,P
15009031700,96748,HI,96748,009,21.0905,-156.969,Zip Code Area,10,W,P
15003007808,96789,HI,96789,003,21.4531,-158.0174,Zip Code Area,1,W,P
15003007808,96782,HI,96782,003,21.4084,-157.9652,Zip Code Area,1,W,P
21095971000,40801,KY,40801,095,36.8654,-83.2879,Zip Code Area,8,S,ESC
15003007808,96759,HI,96759,003,21.463,-158.0639,Post Office or large volume customer,1,W,P
04027001004,85336,AZ,85336,027,32.5545,-114.785,Zip Code Area,2,W,M
21111010601,40041,KY,40041,111,38.2536,-85.6622,Zip Code Area,1,S,ESC
53055960500,98261,WA,98261,055,48.4988,-122.8743,Zip Code Area,10,W,P
42087961100,17841,PA,17841,109,40.6991,-77.3758,Zip Code Area,5,NE,MA
53055960500,98222,WA,98222,055,48.5618,-122.812,Zip Code Area,10,W,P
37193960700,28649,NC,28649,193,36.3103,-81.1912,Zip Code Area,5,S,SA
42087961100,17051,PA,17051,087,40.5046,-77.7186,Zip Code Area,5,NE,MA
49007000500,84501,UT,84501,007,39.602,-110.8081,Zip Code Area,4,W,M
54025950600,24966,WV,24966,025,37.9922,-80.3653,Zip Code Area,10,S,SA
50007003100,05451,VT,05452,007,44.5084,-73.0503,Post Office or large volume customer,1,NE,NE
31135959300,69134,NE,69134,135,40.8596,-101.37,Zip Code Area,10,MW,WNC
48029121606,78150,TX,78150,029,29.3759,-97.958,Zip Code Area,1,S,WSC
24039930600,21838,MD,21838,039,38.0266,-75.7579,Zip Code Area,10,S,SA
21085950300,40152,KY,40152,027,37.6194,-86.4491,Zip Code Area,3,S,ESC
33009960100,03589,NH,03593,007,44.6956,-71.3874,Post Office or large volume customer,6,NE,NE
21027960200,40153,KY,40119,027,37.8023,-86.4148,Post Office or large volume customer,9,S,ESC
27135970100,56741,MN,56741,077,49.3135,-94.8492,Zip Code Area,10,MW,WNC
29031881300,62957,IL,62957,003,37.302,-89.4531,Zip Code Area,2,MW,ENC
33009961000,03223,NH,03223,009,43.8418,-71.6652,Zip Code Area,10,NE,NE
48029120300,78234,TX,78234,029,29.4241,-98.4936,Zip Code Area,1,S,WSC
37133002201,28542,NC,28547,133,34.664,-77.4637,Zip Code Area,1,S,SA
04027001004,85352,AZ,85352,027,32.6934,-113.9763,Zip Code Area,10,W,M
05145071200,72102,AR,72102,145,35.1132,-91.8216,Zip Code Area,2,S,WSC
15003007808,96709,HI,96707,003,21.3233,-158.0058,Post Office or large volume customer,1,W,P
21095971000,40849,KY,40849,095,36.8899,-83.1433,Post Office or large volume customer,8,S,ESC
49013940500,84039,UT,84039,047,40.4003,-109.8041,Zip Code Area,8,W,M
53061041701,98012,WA,98012,061,47.8401,-122.1972,Zip Code Area,1,W,P
12023110300,32062,FL,32062,121,30.1509,-82.9662,Zip Code Area,10,S,SA
16071960100,83252,ID,83252,071,42.1808,-112.262,Zip Code Area,10,W,M
15003005000,96859,HI,96859,003,21.4061,-157.9609,Post Office or large volume customer,1,W,P
31153010617,68056,NE,68005,153,41.0927,-96.0905,Post Office or large volume customer,1,MW,WNC
21095970900,40818,KY,40818,095,36.8202,-83.2445,Zip Code Area,10,S,ESC
42089300202,18348,PA,18347,089,41.0338,-75.308,Post Office or large volume customer,4,NE,MA
21095970900,40824,KY,40824,095,36.8356,-83.3753,Zip Code Area,7,S,ESC
21095970900,40829,KY,40829,095,36.7974,-83.2645,Zip Code Area,7,S,ESC
18175967300,47165,IN,47165,175,38.4931,-86.017,Zip Code Area,2,MW,ENC
21095970900,40830,KY,40830,095,36.7656,-83.3262,Zip Code Area,7,S,ESC
15003004100,96853,HI,96853,003,21.4061,-157.9609,Zip Code Area,1,W,P
49011125801,84056,UT,84056,011,41.1202,-111.9898,Zip Code Area,1,W,M
53057951500,98235,WA,98235,057,48.4701,-122.2388,Post Office or large volume customer,1,W,P
04027001004,92222,CA,92222,025,32.7822,-114.5619,Post Office or large volume customer,1,W,P
49047968401,84046,UT,84046,009,40.9685,-109.7235,Zip Code Area,10,W,M
27065480200,55051,MN,55051,065,45.8958,-93.2942,Zip Code Area,3,MW,WNC
50011010600,05440,VT,05440,013,44.6031,-72.9527,Zip Code Area,2,NE,NE
37133002201,28543,NC,28543,133,34.7354,-77.3831,Zip Code Area,1,S,SA
37133002201,28545,NC,28540,133,34.6921,-77.3912,Post Office or large volume customer,1,S,SA
54005958502,25051,WV,25051,005,38.1591,-81.7092,Zip Code Area,2,S,SA
27037060729,55122,MN,55122,037,44.786,-93.2202,Zip Code Area,1,MW,WNC
05049550100,65606,MO,65606,149,36.6929,-91.3971,Zip Code Area,10,MW,WNC
27037060729,55121,MN,55121,037,44.8471,-93.1543,Zip Code Area,1,MW,WNC
27037060729,55120,MN,55120,037,44.8704,-93.1434,Zip Code Area,1,MW,WNC
16009950100,83824,ID,83824,009,47.126,-116.8937,Zip Code Area,8,W,M
49037978200,84533,UT,84533,037,37.7489,-110.2269,Zip Code Area,7,W,M
16007950100,83254,ID,83254,007,42.352,-111.3195,Zip Code Area,10,W,M
25005646104,02790,MA,02790,005,41.6211,-71.089,Zip Code Area,1,NE,NE
42107002700,17952,PA,17952,107,40.7473,-76.0628,Post Office or large volume customer,6,NE,MA
27037060104,55118,MN,55118,037,44.8965,-93.1034,Zip Code Area,1,MW,WNC
32510000200,89704,NV,89704,031,39.2669,-119.8174,Zip Code Area,1,W,M
27035950700,56442,MN,56442,035,46.6773,-94.1128,Zip Code Area,10,MW,WNC
49053271200,84725,UT,84725,053,37.5797,-113.6894,Zip Code Area,2,W,M
49053271200,84733,UT,84733,053,37.2877,-113.7606,Zip Code Area,1,W,M
53075000800,99143,WA,99143,075,46.7717,-117.7703,Zip Code Area,10,W,P
49053271200,84745,UT,84745,053,37.2316,-113.2446,Zip Code Area,4.1,W,M
49053271200,84746,UT,84746,053,37.2386,-113.3591,Zip Code Area,2,W,M
39175938000,44844,OH,44844,175,40.9752,-83.2637,Zip Code Area,5,MW,ENC
32023960200,89010,NV,89010,009,37.7776,-118.084,Post Office or large volume customer,10,W,M
32023960200,89013,NV,89013,009,37.7085,-117.2356,Zip Code Area,10,W,M
32023960200,89022,NV,89022,023,38.5388,-117.0734,Post Office or large volume customer,5,W,M
06071009500,92323,CA,92364,071,35.2378,-115.4992,Post Office or large volume customer,6,W,P
49045130702,84034,UT,84034,045,40.0366,-113.9853,Post Office or large volume customer,7,W,M
49045130702,84083,UT,84083,045,40.7372,-114.0375,Zip Code Area,7,W,M
49045130702,84022,UT,84022,045,40.2708,-112.6898,Zip Code Area,7,W,M
21059000400,42356,KY,42356,059,37.6932,-87.3238,Post Office or large volume customer,2,S,ESC
05041950400,71654,AR,71654,041,33.6297,-91.3928,Zip Code Area,7,S,WSC
32013010701,89446,NV,89446,013,41.0764,-117.7602,Post Office or large volume customer,4,W,M
32013010701,89445,NV,89445,013,40.9664,-117.7467,Zip Code Area,4,W,M
32013010701,89438,NV,89438,013,40.7927,-117.1268,Post Office or large volume customer,5,W,M
21059000400,42368,KY,42368,091,37.7403,-86.7414,Zip Code Area,2,S,ESC
32013010701,89421,NV,89421,013,41.9708,-117.6737,Post Office or large volume customer,4,W,M
32013010701,89414,NV,89414,013,40.9532,-117.4893,Zip Code Area,5,W,M
25005653102,02714,MA,02748,005,41.7562,-71.0671,Post Office or large volume customer,1,NE,NE
27037060824,55124,MN,55124,037,44.7497,-93.2029,Zip Code Area,1,MW,WNC
27037060824,55123,MN,55123,037,44.806,-93.1409,Zip Code Area,1,MW,WNC
32011000100,89310,NV,89310,015,39.508,-117.0811,Zip Code Area,7,W,M
32023960200,89049,NV,89049,023,38.0672,-117.2301,Zip Code Area,10.1,W,M
32023960200,89047,NV,89047,009,37.7225,-117.7965,Zip Code Area,10,W,M
32023960200,89045,NV,89045,023,38.711,-117.0676,Zip Code Area,5,W,M
32031003501,89412,NV,89412,031,40.6525,-119.3565,Zip Code Area,2,W,M
16025970100,83322,ID,83322,025,43.5282,-114.7307,Zip Code Area,10,W,M
49053271200,84774,UT,84774,053,37.2533,-113.2847,Zip Code Area,2,W,M
32003005105,89011,NV,89011,003,36.1065,-114.9192,Zip Code Area,1,W,M
36025970800,13752,NY,13752,025,42.2884,-75.1051,Zip Code Area,8,NE,MA
16037960200,83278,ID,83278,037,44.3714,-114.8561,Zip Code Area,10,W,M
42119090502,17749,PA,17749,097,41.072,-76.8184,Post Office or large volume customer,4,NE,MA
48017950100,79082,TX,79082,279,34.2393,-102.309,Zip Code Area,10,S,WSC
15009030707,96753,HI,96753,009,20.7441,-156.4475,Zip Code Area,4,W,P
27029000100,56671,MN,56671,007,47.8654,-95.0643,Zip Code Area,5,MW,WNC
15009030901,96790,HI,96790,009,20.7534,-156.326,Zip Code Area,2,W,P
15009030901,96788,HI,96768,009,20.8559,-156.3259,Post Office or large volume customer,2,W,P
15009030901,96784,HI,96784,009,20.8666,-156.6467,Post Office or large volume customer,1,W,P
54109002902,25875,WV,25875,109,37.6033,-81.54,Post Office or large volume customer,2,S,SA
16039960300,83648,ID,83648,039,43.7914,-116.4012,Zip Code Area,7,W,M
16041970100,83228,ID,83228,041,42.216,-111.9957,Zip Code Area,10,W,M
48325000102,78066,TX,78066,325,29.4612,-98.8694,Zip Code Area,2,S,WSC
12031016808,32259,FL,32259,109,30.0815,-81.5477,Zip Code Area,1,S,SA
54007968100,26619,WV,26619,007,38.7358,-80.7324,Zip Code Area,10,S,SA
15009030901,96708,HI,96708,009,20.9071,-156.3,Zip Code Area,2,W,P
15009030100,96713,HI,96713,009,20.7616,-156.0397,Zip Code Area,10,W,P
16065950400,83433,ID,83433,043,44.3192,-111.6017,Post Office or large volume customer,10,W,M
37133002201,28547,NC,28547,133,34.6909,-77.3614,Zip Code Area,1,S,SA
16037960200,83251,ID,83251,037,43.9111,-113.612,Zip Code Area,10,W,M
15007040900,96796,HI,96796,007,21.9571,-159.6689,Zip Code Area,7,W,P
05021950600,72441,AR,72441,021,36.437,-90.3837,Post Office or large volume customer,5,S,WSC
32003003415,89163,NV,89117,003,36.175,-115.1372,Post Office or large volume customer,1,W,M
32003005105,89009,NV,89015,003,35.9279,-114.9721,Post Office or large volume customer,1,W,M
05057480300,71847,AR,71847,057,33.923,-93.6266,Zip Code Area,8,S,WSC
05027950400,71752,AR,71752,027,33.3622,-93.193,Zip Code Area,5,S,WSC
48485012400,76311,TX,76311,485,33.9824,-98.5088,Zip Code Area,1,S,WSC
32033970200,89318,NV,89318,033,39.4034,-114.7791,Zip Code Area,8,W,M
05059020400,72105,AR,72104,059,34.4374,-92.8943,,,S,WSC
32003005346,89044,NV,89044,017,35.9025,-115.1789,Zip Code Area,1,W,M
32003005346,89012,NV,89012,003,36.0119,-115.0433,Zip Code Area,1,W,M
16029960100,83120,WY,83120,023,43.0172,-111.0292,Zip Code Area,10.2,W,M
39155932000,44437,OH,44437,155,41.158,-80.7312,Zip Code Area,1,MW,ENC
50007003502,05469,VT,05443,001,44.2404,-73.1347,Post Office or large volume customer,2,NE,NE
42097081200,17866,PA,17866,097,40.7917,-76.5519,Zip Code Area,4,NE,MA
21071920600,41606,KY,41606,071,37.3465,-82.7403,Zip Code Area,10.3,S,ESC
21071920600,41612,KY,41612,071,37.3465,-82.7165,Zip Code Area,10.3,S,ESC
53065950300,99126,WA,99126,065,48.7458,-118.0001,Zip Code Area,8,W,P
21071920600,41647,KY,41647,071,37.4355,-82.7203,Zip Code Area,10,S,ESC
32003003415,89191,NV,89191,003,36.2395,-115.0257,Zip Code Area,1,W,M
12033003507,32568,FL,32568,033,30.8686,-87.4539,Zip Code Area,2,S,SA
37147000601,27811,NC,27834,147,35.5847,-77.5134,Post Office or large volume customer,1,S,SA
21071920800,41601,KY,41601,071,37.6074,-82.7225,Zip Code Area,8,S,ESC
51135000300,23955,VA,23930,135,37.1161,-78.0578,Post Office or large volume customer,2,S,SA
53053072602,98303,WA,98303,053,47.1563,-122.7067,Zip Code Area,2,W,P
53053071901,98430,WA,98430,053,47.0662,-122.1132,Zip Code Area,1,W,P
21133950402,41825,KY,41825,133,37.2246,-82.7228,Zip Code Area,10,S,ESC
06063000502,95923,CA,95923,063,39.5645,-121.5751,Zip Code Area,10,W,P
21133950402,41835,KY,41835,133,37.2137,-82.6734,Zip Code Area,10,S,ESC
21133950402,41845,KY,41845,133,37.1252,-82.9035,Zip Code Area,10,S,ESC
27001770300,56350,MN,56350,001,46.1957,-93.3774,Zip Code Area,10,MW,WNC
06063000300,96111,CA,96111,057,39.3928,-120.0212,Zip Code Area,5,W,P
37081010300,27301,NC,27301,081,36.1163,-79.6684,Zip Code Area,1,S,SA
06063000300,96103,CA,96103,063,40.1919,-120.1746,Zip Code Area,10,W,P
18099020600,46537,IN,46537,099,41.4599,-86.3102,Post Office or large volume customer,3,MW,ENC
54081001500,25873,WV,25873,081,37.7517,-81.2148,Post Office or large volume customer,1,S,SA
31033955000,69162,NE,69162,033,41.138,-102.9856,Zip Code Area,7,MW,WNC
31033955000,69160,NE,69162,033,41.2205,-102.9959,Post Office or large volume customer,7,MW,WNC
06085512308,95140,CA,95140,085,37.3511,-121.6384,Zip Code Area,1,W,P
31033955000,69131,NE,69131,033,41.4068,-102.9726,Zip Code Area,10.3,MW,WNC
47081950301,38454,TN,38454,081,35.748,-87.3577,Zip Code Area,10,S,ESC
42067070100,17049,PA,17049,067,40.6469,-77.2602,Zip Code Area,2,NE,MA
51001090200,23302,VA,23302,001,37.8658,-75.5277,Zip Code Area,9,S,SA
51001090200,23337,VA,23337,001,37.9186,-75.4905,Zip Code Area,9,S,SA
24017850904,20645,MD,20645,017,38.2926,-76.9059,Zip Code Area,2,S,SA
34001012502,08234,NJ,08234,001,39.3741,-74.6118,Zip Code Area,1,NE,MA
19155031100,51548,IA,51548,155,41.2932,-95.6813,Zip Code Area,2,MW,WNC
42133020710,17358,PA,17365,133,39.973,-76.6878,Post Office or large volume customer,2,NE,MA
21121930500,40946,KY,40946,121,36.8713,-83.83,Zip Code Area,5,S,ESC
24031701315,20897,MD,20855,031,39.144,-77.2076,Post Office or large volume customer,1,S,SA
25017363104,01719,MA,01719,017,42.4884,-71.5178,Zip Code Area,1,NE,NE
12009071600,32925,FL,32925,009,28.1743,-80.584,Zip Code Area,1,S,SA
39123050301,43440,OH,43440,123,41.5247,-82.7766,Zip Code Area,4,MW,ENC
40065968800,73523,OK,73521,065,34.5982,-99.4408,Zip Code Area,4,S,WSC
24023000600,21541,MD,21541,023,39.5656,-79.3823,Zip Code Area,10,S,SA
48441012700,79607,TX,79607,441,32.419,-99.8221,Zip Code Area,1,S,WSC
54075960200,26291,WV,26291,075,38.388,-79.9906,Zip Code Area,10,S,SA
25017360200,01731,MA,01731,017,42.4567,-71.2795,Zip Code Area,1,NE,NE
48043950300,79830,TX,79830,043,30.2631,-103.6541,Zip Code Area,7,S,WSC
48043950300,79831,TX,79831,043,30.3068,-103.6704,Post Office or large volume customer,7,S,WSC
48043950300,79832,TX,79830,043,30.3631,-103.6539,Zip Code Area,7,S,WSC
48043950300,79834,TX,79834,043,29.2924,-103.2963,Zip Code Area,8,S,WSC
18103952100,46971,IN,46970,103,40.6683,-86.1378,Post Office or large volume customer,2,MW,ENC
48043950300,79852,TX,79852,043,29.3165,-103.5597,Zip Code Area,8,S,WSC
31047968300,69130,NE,69130,047,40.8619,-99.9921,Zip Code Area,7,MW,WNC
27137013000,55751,MN,55751,137,47.4115,-92.6195,Zip Code Area,5,MW,WNC
06065030300,92518,CA,92518,065,33.9533,-117.3962,Zip Code Area,1,W,P
37075920300,28733,NC,28733,075,35.4231,-83.7795,Zip Code Area,10,S,SA
54087963000,25251,WV,25251,087,38.6063,-81.2467,Zip Code Area,2,S,SA
54087963000,25252,WV,25252,035,38.8888,-81.5326,Zip Code Area,2,S,SA
51001090200,23399,VA,23359,001,37.9162,-75.6168,Post Office or large volume customer,10,S,SA
42057960100,17233,PA,17233,057,39.9443,-77.9901,Zip Code Area,10,NE,MA
12083001104,32133,FL,32133,083,29.0088,-81.9094,Post Office or large volume customer,1.1,S,SA
06095252502,94535,CA,94535,095,38.2743,-121.9463,Zip Code Area,1,W,P
06095252502,94585,CA,94585,095,38.2408,-122.042,Zip Code Area,1,W,P
38035011800,58204,ND,58204,035,47.9679,-97.3675,Zip Code Area,7,MW,WNC
28003950200,38846,MS,38846,003,34.878,-88.4359,Zip Code Area,5,S,ESC
