val,label,level,level_order,adult
71528,SKCNWD,20,5,1
7153,SKCNWD,20,5,1
71530,SKCNWD,20,5,1
71531,SKCNWD,20,5,1
71532,SKCNWD,20,5,1
71533,SKCNWD,20,5,1
71534,SKCNWD,20,5,1
71535,SKCNWD,20,5,1
71536,SKCNWD,20,5,1
71537,SKCNWD,20,5,1
71538,SKCNWD,20,5,1
7158,SKCNWD,20,5,1
71580,SKCNWD,20,5,1
71589,SKCNWD,20,5,1
7159,SKCNWD,20,5,1
71590,SKCNWD,20,5,1
71591,SKCNWD,20,5,1
71592,SKCNWD,20,5,1
71593,SKCNWD,20,5,1
71594,SKCNWD,20,5,1
71595,SKCNWD,20,5,1
71596,SKCNWD,20,5,1
71597,SKCNWD,20,5,1
71598,SKCNWD,20,5,1
716,SKCNWD,20,5,1
7160,SKCNWD,20,5,1
71600,SKCNWD,20,5,1
71601,SKCNWD,20,5,1
71602,SKCNWD,20,5,1
71603,SKCNWD,20,5,1
71604,SKCNWD,20,5,1
71605,SKCNWD,20,5,1
71606,SKCNWD,20,5,1
71607,SKCNWD,20,5,1
71608,SKCNWD,20,5,1
71609,SKCNWD,20,5,1
7161,SKCNWD,20,5,1
71610,SKCNWD,20,5,1
71611,SKCNWD,20,5,1
71612,SKCNWD,20,5,1
71613,SKCNWD,20,5,1
71614,SKCNWD,20,5,1
71615,SKCNWD,20,5,1
71616,SKCNWD,20,5,1
71617,SKCNWD,20,5,1
71618,SKCNWD,20,5,1
71619,SKCNWD,20,5,1
7162,SKCNWD,20,5,1
71620,SKCNWD,20,5,1
71621,SKCNWD,20,5,1
71622,SKCNWD,20,5,1
71623,SKCNWD,20,5,1
71624,SKCNWD,20,5,1
71625,SKCNWD,20,5,1
71626,SKCNWD,20,5,1
71627,SKCNWD,20,5,1
71628,SKCNWD,20,5,1
71629,SKCNWD,20,5,1
7163,SKCNWD,20,5,1
71630,SKCNWD,20,5,1
71631,SKCNWD,20,5,1
71632,SKCNWD,20,5,1
71633,SKCNWD,20,5,1
71634,SKCNWD,20,5,1
71635,SKCNWD,20,5,1
71636,SKCNWD,20,5,1
71637,SKCNWD,20,5,1
71638,SKCNWD,20,5,1
71639,SKCNWD,20,5,1
7164,SKCNWD,20,5,1
71640,SKCNWD,20,5,1
71641,SKCNWD,20,5,1
71642,SKCNWD,20,5,1
71643,SKCNWD,20,5,1
71644,SKCNWD,20,5,1
71645,SKCNWD,20,5,1
71646,SKCNWD,20,5,1
71647,SKCNWD,20,5,1
71648,SKCNWD,20,5,1
71649,SKCNWD,20,5,1
7165,SKCNWD,20,5,1
71650,SKCNWD,20,5,1
71651,SKCNWD,20,5,1
71652,SKCNWD,20,5,1
71653,SKCNWD,20,5,1
71654,SKCNWD,20,5,1
71655,SKCNWD,20,5,1
71656,SKCNWD,20,5,1
71657,SKCNWD,20,5,1
71658,SKCNWD,20,5,1
71659,SKCNWD,20,5,1
7166,SKCNWD,20,5,1
71660,SKCNWD,20,5,1
71661,SKCNWD,20,5,1
71662,SKCNWD,20,5,1
71663,SKCNWD,20,5,1
71664,SKCNWD,20,5,1
71665,SKCNWD,20,5,1
71666,SKCNWD,20,5,1
71667,SKCNWD,20,5,1
71668,SKCNWD,20,5,1
7168,SKCNWD,20,5,1
71680,SKCNWD,20,5,1
71681,SKCNWD,20,5,1
71682,SKCNWD,20,5,1
71683,SKCNWD,20,5,1
71684,SKCNWD,20,5,1
71685,SKCNWD,20,5,1
71686,SKCNWD,20,5,1
71687,SKCNWD,20,5,1
71688,SKCNWD,20,5,1
71689,SKCNWD,20,5,1
7169,SKCNWD,20,5,1
71690,SKCNWD,20,5,1
71691,SKCNWD,20,5,1
71692,SKCNWD,20,5,1
71693,SKCNWD,20,5,1
71694,SKCNWD,20,5,1
71695,SKCNWD,20,5,1
71696,SKCNWD,20,5,1
71697,SKCNWD,20,5,1
71698,SKCNWD,20,5,1
71699,SKCNWD,20,5,1
717,SKCL,20,2,1
7170,SKCL,20,2,1
7171,SKCL,20,2,1
7172,SKCL,20,2,1
7173,SKCL,20,2,1
7174,SKCL,20,2,1
71740,SKCL,20,2,1
71741,SKCL,20,2,1
71742,SKCL,20,2,1
71743,SKCL,20,2,1
71749,SKCL,20,2,1
7175,SKCL,20,2,1
7176,SKCL,20,2,1
7177,SKCL,20,2,1
7178,SKCL,20,2,1
71781,SKCL,20,2,1
71782,SKCL,20,2,1
71783,SKCL,20,2,1
71784,SKCL,20,2,1
71785,SKCL,20,2,1
71789,SKCL,20,2,1
7179,SKCL,20,2,1
718,SKCL,20,2,1
7180,SKCL,20,2,1
71800,SKCL,20,2,1
71801,SKCL,20,2,1
71802,SKCL,20,2,1
71803,SKCL,20,2,1
71804,SKCL,20,2,1
71805,SKCL,20,2,1
71807,SKCL,20,2,1
71808,SKCL,20,2,1
71809,SKCL,20,2,1
7181,SKCL,20,2,1
71810,SKCL,20,2,1
71811,SKCL,20,2,1
71812,SKCL,20,2,1
71813,SKCL,20,2,1
71814,SKCL,20,2,1
71815,SKCL,20,2,1
71817,SKCL,20,2,1
71818,SKCL,20,2,1
71819,SKCL,20,2,1
7182,SKCL,20,2,1
71820,SKCL,20,2,1
71821,SKCL,20,2,1
71822,SKCL,20,2,1
71823,SKCL,20,2,1
71824,SKCL,20,2,1
71825,SKCL,20,2,1
71826,SKCL,20,2,1
71827,SKCL,20,2,1
71828,SKCL,20,2,1
71829,SKCL,20,2,1
7183,SKCL,20,2,1
71830,SKCL,20,2,1
71831,SKCL,20,2,1
71832,SKCL,20,2,1
71833,SKCL,20,2,1
71834,SKCL,20,2,1
71835,SKCL,20,2,1
71836,SKCL,20,2,1
71837,SKCL,20,2,1
71838,SKCL,20,2,1
71839,SKCL,20,2,1
7184,SKCL,20,2,1
71840,SKCL,20,2,1
71841,SKCL,20,2,1
71842,SKCL,20,2,1
71843,SKCL,20,2,1
71844,SKCL,20,2,1
71845,SKCL,20,2,1
71846,SKCL,20,2,1
71847,SKCL,20,2,1
71848,SKCL,20,2,1
71849,SKCL,20,2,1
7185,SKCL,20,2,1
71850,SKCL,20,2,1
71851,SKCL,20,2,1
71852,SKCL,20,2,1
71853,SKCL,20,2,1
71854,SKCL,20,2,1
71855,SKCL,20,2,1
71856,SKCL,20,2,1
71857,SKCL,20,2,1
71858,SKCL,20,2,1
71859,SKCL,20,2,1
7186,SKCL,20,2,1
71860,SKCL,20,2,1
71865,SKCL,20,2,1
7187,SKCL,20,2,1
71870,SKCL,20,2,1
71871,SKCL,20,2,1
71872,SKCL,20,2,1
71873,SKCL,20,2,1
71874,SKCL,20,2,1
71875,SKCL,20,2,1
71876,SKCL,20,2,1
71877,SKCL,20,2,1
71878,SKCL,20,2,1
71879,SKCL,20,2,1
7188,SKCL,20,2,1
71880,SKCL,20,2,1
71881,SKCL,20,2,1
71882,SKCL,20,2,1
71883,SKCL,20,2,1
71884,SKCL,20,2,1
71885,SKCL,20,2,1
71886,SKCL,20,2,1
71887,SKCL,20,2,1
71888,SKCL,20,2,1
71889,SKCL,20,2,1
7189,SKCL,20,2,1
71890,SKCL,20,2,1
71891,SKCL,20,2,1
71892,SKCL,20,2,1
71893,SKCL,20,2,1
71894,SKCL,20,2,1
71895,SKCL,20,2,1
71897,SKCL,20,2,1
71898,SKCL,20,2,1
71899,SKCL,20,2,1
719,SKCNWD,20,5,1
7190,SKCNWD,20,5,1
71900,SKCNWD,20,5,1
71901,SKCNWD,20,5,1
71902,SKCNWD,20,5,1
71903,SKCNWD,20,5,1
71904,SKCNWD,20,5,1
71905,SKCNWD,20,5,1
71906,SKCNWD,20,5,1
71907,SKCNWD,20,5,1
71908,SKCNWD,20,5,1
71909,SKCNWD,20,5,1
7191,SKCM,20,1,1
71910,SKCM,20,1,1
71911,SKCM,20,1,1
71912,SKCM,20,1,1
71913,SKCM,20,1,1
71914,SKCM,20,1,1
71915,SKCM,20,1,1
71916,SKCM,20,1,1
71917,SKCM,20,1,1
71918,SKCM,20,1,1
71919,SKCM,20,1,1
7192,SKCNWD,20,5,1
71920,SKCNWD,20,5,1
71921,SKCNWD,20,5,1
71922,SKCNWD,20,5,1
71923,SKCNWD,20,5,1
71924,SKCNWD,20,5,1
71925,SKCNWD,20,5,1
71926,SKCNWD,20,5,1
71927,SKCNWD,20,5,1
71928,SKCNWD,20,5,1
71929,SKCNWD,20,5,1
7193,SKCNWD,20,5,1
71930,SKCNWD,20,5,1
71931,SKCNWD,20,5,1
71932,SKCNWD,20,5,1
71933,SKCNWD,20,5,1
71934,SKCNWD,20,5,1
71935,SKCNWD,20,5,1
71936,SKCNWD,20,5,1
71937,SKCNWD,20,5,1
71938,SKCNWD,20,5,1
71939,SKCNWD,20,5,1
7194,SKCNWD,20,5,1
71940,SKCNWD,20,5,1
71941,SKCNWD,20,5,1
71942,SKCNWD,20,5,1
71943,SKCNWD,20,5,1
71944,SKCNWD,20,5,1
71945,SKCNWD,20,5,1
71946,SKCNWD,20,5,1
71947,SKCNWD,20,5,1
71948,SKCNWD,20,5,1
71949,SKCNWD,20,5,1
7195,SKCNWD,20,5,1
71950,SKCNWD,20,5,1
71951,SKCNWD,20,5,1
71952,SKCNWD,20,5,1
71953,SKCNWD,20,5,1
71954,SKCNWD,20,5,1
71955,SKCNWD,20,5,1
71956,SKCNWD,20,5,1
71957,SKCNWD,20,5,1
71958,SKCNWD,20,5,1
71959,SKCNWD,20,5,1
7196,SKCNWD,20,5,1
71960,SKCNWD,20,5,1
71961,SKCNWD,20,5,1
71962,SKCNWD,20,5,1
71963,SKCNWD,20,5,1
71964,SKCNWD,20,5,1
71965,SKCNWD,20,5,1
71966,SKCNWD,20,5,1
71967,SKCNWD,20,5,1
71968,SKCNWD,20,5,1
71969,SKCNWD,20,5,1
7197,SKCNWD,20,5,1
71970,SKCNWD,20,5,1
71975,SKCNWD,20,5,1
71976,SKCNWD,20,5,1
71977,SKCNWD,20,5,1
71978,SKCNWD,20,5,1
71979,SKCNWD,20,5,1
7198,SKCNWD,20,5,1
71980,SKCNWD,20,5,1
71981,SKCNWD,20,5,1
71982,SKCNWD,20,5,1
71983,SKCNWD,20,5,1
71984,SKCNWD,20,5,1
71985,SKCNWD,20,5,1
71986,SKCNWD,20,5,1
71987,SKCNWD,20,5,1
71988,SKCNWD,20,5,1
71989,SKCNWD,20,5,1
7199,SKCNWD,20,5,1
71990,SKCNWD,20,5,1
71991,SKCNWD,20,5,1
71992,SKCNWD,20,5,1
71993,SKCNWD,20,5,1
71994,SKCNWD,20,5,1
71995,SKCNWD,20,5,1
71996,SKCNWD,20,5,1
71997,SKCNWD,20,5,1
71998,SKCNWD,20,5,1
71999,SKCNWD,20,5,1
720,SKCVL,20,3,1
7200,SKCVL,20,3,1
7201,SKCVL,20,3,1
7202,SKCVL,20,3,1
7208,SKCVL,20,3,1
72081,SKCVL,20,3,1
72089,SKCVL,20,3,1
7209,SKCVL,20,3,1
721,SKCVL,20,3,1
7210,SKCVL,20,3,1
7211,SKCVL,20,3,1
7212,SKCVL,20,3,1
7213,SKCVL,20,3,1
7214,SKCVL,20,3,1
72141,SKCVL,20,3,1
72142,SKCVL,20,3,1
7215,SKCVL,20,3,1
7216,SKCVL,20,3,1
7217,SKCVL,20,3,1
7218,SKCVL,20,3,1
7219,SKCVL,20,3,1
72190,SKCVL,20,3,1
72191,SKCVL,20,3,1
722,SKCVL,20,3,1
7220,SKCVL,20,3,1
7221,SKCVL,20,3,1
72210,SKCVL,20,3,1
72211,SKCVL,20,3,1
7222,SKCVL,20,3,1
7223,SKCM,20,1,1
72230,SKCM,20,1,1
72231,SKCM,20,1,1
72232,SKCM,20,1,1
72239,SKCM,20,1,1
7224,SKCVL,20,3,1
7225,SKCL,20,2,1
72251,SKCL,20,2,1
72252,SKCL,20,2,1
7226,SKCVL,20,3,1
7227,SKCVL,20,3,1
72270,SKCVL,20,3,1
72271,SKCVL,20,3,1
72272,SKCVL,20,3,1
72273,SKCVL,20,3,1
7228,SKCM,20,1,1
72280,SKCM,20,1,1
72281,SKCM,20,1,1
72282,SKCM,20,1,1
72283,SKCM,20,1,1
7229,SKCVL,20,3,1
72290,SKCVL,20,3,1
72291,SKCVL,20,3,1
72292,SKCVL,20,3,1
72293,SKCVL,20,3,1
723,SKCNWD,20,5,1
7230,SKCNWD,20,5,1
7231,SKCNWD,20,5,1
7232,SKCNWD,20,5,1
7233,SKCNWD,20,5,1
7234,SKCNWD,20,5,1
7235,SKCNWD,20,5,1
7236,SKCNWD,20,5,1
7237,SKCNWD,20,5,1
7238,SKCNWD,20,5,1
7239,SKCNWD,20,5,1
724,SKCNWD,20,5,1
7240,SKCNWD,20,5,1
72400,SKCNWD,20,5,1
72401,SKCNWD,20,5,1
72402,SKCNWD,20,5,1
72403,SKCNWD,20,5,1
72409,SKCNWD,20,5,1
7241,SKCNWD,20,5,1
7242,SKCNWD,20,5,1
7243,SKCNWD,20,5,1
7244,SKCNWD,20,5,1
7245,SKCNWD,20,5,1
7246,SKCNWD,20,5,1
7247,SKCNWD,20,5,1
72470,SKCNWD,20,5,1
72471,SKCNWD,20,5,1
72479,SKCNWD,20,5,1
7248,SKCNWD,20,5,1
7249,SKCNWD,20,5,1
725,SKCSL,20,4,1
726,SKCSL,20,4,1
7260,SKCSL,20,4,1
7261,SKCSL,20,4,1
72610,SKCSL,20,4,1
72611,SKCSL,20,4,1
72612,SKCSL,20,4,1
72613,SKCSL,20,4,1
72619,SKCSL,20,4,1
7262,SKCSL,20,4,1
7263,SKCSL,20,4,1
72630,SKCSL,20,4,1
72631,SKCSL,20,4,1
72632,SKCSL,20,4,1
72633,SKCSL,20,4,1
72639,SKCSL,20,4,1
7264,SKCSL,20,4,1
7265,SKCSL,20,4,1
7266,SKCSL,20,4,1
72660,SKCSL,20,4,1
72661,SKCSL,20,4,1
72662,SKCSL,20,4,1
72663,SKCSL,20,4,1
72664,SKCSL,20,4,1
72665,SKCSL,20,4,1
72669,SKCSL,20,4,1
7267,SKCSL,20,4,1
72670,SKCSL,20,4,1
72671,SKCSL,20,4,1
72672,SKCSL,20,4,1
72673,SKCSL,20,4,1
72679,SKCSL,20,4,1
7268,SKCSL,20,4,1
7269,SKCSL,20,4,1
72690,SKCSL,20,4,1
72691,SKCSL,20,4,1
727,SKCSL,20,4,1
7270,SKCSL,20,4,1
72700,SKCSL,20,4,1
72701,SKCSL,20,4,1
72702,SKCSL,20,4,1
72703,SKCSL,20,4,1
72704,SKCSL,20,4,1
72705,SKCSL,20,4,1
72706,SKCSL,20,4,1
72709,SKCSL,20,4,1
7271,SKCSL,20,4,1
7272,SKCSL,20,4,1
7273,SKCSL,20,4,1
7274,SKCSL,20,4,1
72740,SKCSL,20,4,1
72741,SKCSL,20,4,1
72742,SKCSL,20,4,1
72743,SKCSL,20,4,1
72749,SKCSL,20,4,1
7275,SKCSL,20,4,1
72750,SKCSL,20,4,1
72751,SKCSL,20,4,1
72759,SKCSL,20,4,1
7276,SKCSL,20,4,1
72760,SKCSL,20,4,1
72761,SKCSL,20,4,1
72762,SKCSL,20,4,1
72763,SKCSL,20,4,1
72764,SKCSL,20,4,1
72765,SKCSL,20,4,1
72766,SKCSL,20,4,1
72767,SKCSL,20,4,1
72768,SKCSL,20,4,1
72769,SKCSL,20,4,1
7278,SKCSL,20,4,1
72781,SKCSL,20,4,1
72782,SKCSL,20,4,1
72783,SKCSL,20,4,1
72789,SKCSL,20,4,1
7279,SKCSL,20,4,1
728,SKCSL,20,4,1
7280,SKCSL,20,4,1
7281,SKCSL,20,4,1
72810,SKCSL,20,4,1
72811,SKCSL,20,4,1
72812,SKCSL,20,4,1
72813,SKCSL,20,4,1
72819,SKCSL,20,4,1
7282,SKCSL,20,4,1
7283,SKCSL,20,4,1
7284,SKCSL,20,4,1
7285,SKCSL,20,4,1
7286,SKCSL,20,4,1
7287,SKCSL,20,4,1
72871,SKCSL,20,4,1
72879,SKCSL,20,4,1
7288,SKCSL,20,4,1
72881,SKCSL,20,4,1
72882,SKCSL,20,4,1
72883,SKCSL,20,4,1
72884,SKCSL,20,4,1
72885,SKCSL,20,4,1
72886,SKCSL,20,4,1
72887,SKCSL,20,4,1
72888,SKCSL,20,4,1
72889,SKCSL,20,4,1
7289,SKCSL,20,4,1
729,SKCNWD,20,5,1
7290,SKCNWD,20,5,1
7291,SKCNWD,20,5,1
7292,SKCNWD,20,5,1
7293,SKCNWD,20,5,1
72930,SKCNWD,20,5,1
72931,SKCNWD,20,5,1
72939,SKCNWD,20,5,1
7294,SKCNWD,20,5,1
7295,SKCNWD,20,5,1
7296,SKCNWD,20,5,1
7297,SKCNWD,20,5,1
72971,SKCNWD,20,5,1
72972,SKCNWD,20,5,1
72973,SKCNWD,20,5,1
72979,SKCNWD,20,5,1
7298,SKCNWD,20,5,1
72981,SKCNWD,20,5,1
72982,SKCNWD,20,5,1
72989,SKCNWD,20,5,1
7299,SKCNWD,20,5,1
72990,SKCNWD,20,5,1
72991,SKCNWD,20,5,1
72992,SKCNWD,20,5,1
72999,SKCNWD,20,5,1
730,SKCM,20,1,1
7300,SKCM,20,1,1
73000,SKCM,20,1,1
73001,SKCM,20,1,1
73002,SKCM,20,1,1
73003,SKCM,20,1,1
73004,SKCM,20,1,1
73005,SKCM,20,1,1
73006,SKCM,20,1,1
73007,SKCM,20,1,1
73008,SKCM,20,1,1
73009,SKCM,20,1,1
7301,SKCM,20,1,1
73010,SKCM,20,1,1
73011,SKCM,20,1,1
73012,SKCM,20,1,1
73013,SKCM,20,1,1
73014,SKCM,20,1,1
73015,SKCM,20,1,1
73016,SKCM,20,1,1
73017,SKCM,20,1,1
73018,SKCM,20,1,1
73019,SKCM,20,1,1
7302,SKCM,20,1,1
73020,SKCM,20,1,1
73021,SKCM,20,1,1
73022,SKCM,20,1,1
73023,SKCM,20,1,1
73024,SKCM,20,1,1
73025,SKCM,20,1,1
73026,SKCM,20,1,1
73027,SKCM,20,1,1
73028,SKCM,20,1,1
73029,SKCM,20,1,1
7303,SKCM,20,1,1
73030,SKCM,20,1,1
73031,SKCM,20,1,1
73032,SKCM,20,1,1
73033,SKCM,20,1,1
73034,SKCM,20,1,1
73035,SKCM,20,1,1
73036,SKCM,20,1,1
73037,SKCM,20,1,1
73038,SKCM,20,1,1
73039,SKCM,20,1,1
7307,SKCM,20,1,1
73070,SKCM,20,1,1
73071,SKCM,20,1,1
73072,SKCM,20,1,1
73073,SKCM,20,1,1
73074,SKCM,20,1,1
73075,SKCM,20,1,1
73076,SKCM,20,1,1
73077,SKCM,20,1,1
73078,SKCM,20,1,1
73079,SKCM,20,1,1
7308,SKCM,20,1,1
73080,SKCM,20,1,1
73081,SKCM,20,1,1
73082,SKCM,20,1,1
73083,SKCM,20,1,1
73084,SKCM,20,1,1
73085,SKCM,20,1,1
73086,SKCM,20,1,1
73087,SKCM,20,1,1
73088,SKCM,20,1,1
73089,SKCM,20,1,1
7309,SKCM,20,1,1
73090,SKCM,20,1,1
73091,SKCM,20,1,1
73092,SKCM,20,1,1
73093,SKCM,20,1,1
73094,SKCM,20,1,1
73095,SKCM,20,1,1
73096,SKCM,20,1,1
73097,SKCM,20,1,1
73098,SKCM,20,1,1
73099,SKCM,20,1,1
731,SKCVL,20,3,1
7310,SKCVL,20,3,1
7311,SKCVL,20,3,1
7312,SKCVL,20,3,1
7313,SKCVL,20,3,1
7318,SKCVL,20,3,1
732,SKCSL,20,4,1
7320,SKCSL,20,4,1
7321,SKCSL,20,4,1
7322,SKCSL,20,4,1
7323,SKCSL,20,4,1
7324,SKCSL,20,4,1
7325,SKCSL,20,4,1
7326,SKCSL,20,4,1
7327,SKCSL,20,4,1
7328,SKCSL,20,4,1
7329,SKCSL,20,4,1
733,SKCL,20,2,1
7330,SKCL,20,2,1
73300,SKCL,20,2,1
73301,SKCL,20,2,1
73302,SKCL,20,2,1
73303,SKCL,20,2,1
73309,SKCL,20,2,1
7331,SKCL,20,2,1
73310,SKCL,20,2,1
73311,SKCL,20,2,1
73312,SKCL,20,2,1
73313,SKCL,20,2,1
73314,SKCL,20,2,1
73315,SKCL,20,2,1
73316,SKCL,20,2,1
73319,SKCL,20,2,1
7332,SKCL,20,2,1
73320,SKCL,20,2,1
73321,SKCL,20,2,1
73322,SKCL,20,2,1
73329,SKCL,20,2,1
7333,SKCL,20,2,1
7334,SKCM,20,1,1
73340,SKCM,20,1,1
73341,SKCM,20,1,1
73342,SKCM,20,1,1
73343,SKCM,20,1,1
73344,SKCM,20,1,1
73345,SKCM,20,1,1
73349,SKCM,20,1,1
7335,SKCL,20,2,1
7336,SKCL,20,2,1
7337,SKCL,20,2,1
7338,SKCL,20,2,1
73381,SKCL,20,2,1
73382,SKCL,20,2,1
7339,SKCL,20,2,1
73390,SKCL,20,2,1
73391,SKCL,20,2,1
73392,SKCL,20,2,1
73393,SKCL,20,2,1
73394,SKCL,20,2,1
73395,SKCL,20,2,1
73396,SKCL,20,2,1
73397,SKCL,20,2,1
73398,SKCL,20,2,1
73399,SKCL,20,2,1
734,SKCSL,20,4,1
735,SKCVL,20,3,1
7350,SKCVL,20,3,1
7351,SKCVL,20,3,1
7352,SKCVL,20,3,1
7353,SKCVL,20,3,1
7354,SKCVL,20,3,1
7355,SKCVL,20,3,1
7358,SKCVL,20,3,1
7359,SKCVL,20,3,1
736,SKCL,20,2,1
7360,SKCL,20,2,1
73600,SKCL,20,2,1
73601,SKCL,20,2,1
73602,SKCL,20,2,1
73603,SKCL,20,2,1
73604,SKCL,20,2,1
73605,SKCL,20,2,1
73606,SKCL,20,2,1
73607,SKCL,20,2,1
73609,SKCL,20,2,1
7361,SKCL,20,2,1
7362,SKCL,20,2,1
73620,SKCL,20,2,1
73621,SKCL,20,2,1
73622,SKCL,20,2,1
73629,SKCL,20,2,1
7363,SKCL,20,2,1
73630,SKCL,20,2,1
73631,SKCL,20,2,1
73632,SKCL,20,2,1
73639,SKCL,20,2,1
7364,SKCL,20,2,1
73641,SKCL,20,2,1
73642,SKCL,20,2,1
7365,SKCL,20,2,1
7366,SKCL,20,2,1
7367,SKCL,20,2,1
73670,SKCL,20,2,1
73671,SKCL,20,2,1
73672,SKCL,20,2,1
73673,SKCL,20,2,1
73674,SKCL,20,2,1
73675,SKCL,20,2,1
73676,SKCL,20,2,1
73679,SKCL,20,2,1
7368,SKCL,20,2,1
73681,SKCL,20,2,1
73689,SKCL,20,2,1
7369,SKCL,20,2,1
737,SKCM,20,1,1
7370,SKCM,20,1,1
7371,SKCM,20,1,1
73710,SKCM,20,1,1
73711,SKCM,20,1,1
73712,SKCM,20,1,1
73719,SKCM,20,1,1
7372,SKCM,20,1,1
73720,SKCM,20,1,1
73721,SKCM,20,1,1
73722,SKCM,20,1,1
73729,SKCM,20,1,1
7373,SKCM,20,1,1
73730,SKCM,20,1,1
73731,SKCM,20,1,1
73732,SKCM,20,1,1
73733,SKCM,20,1,1
73734,SKCM,20,1,1
73739,SKCM,20,1,1
7374,SKCM,20,1,1
73740,SKCM,20,1,1
73741,SKCM,20,1,1
73742,SKCM,20,1,1
73743,SKCM,20,1,1
7378,SKCM,20,1,1
7379,SKCM,20,1,1
738,SKCVL,20,3,1
7380,SKCVL,20,3,1
7381,SKCVL,20,3,1
73810,SKCVL,20,3,1
73811,SKCVL,20,3,1
73812,SKCVL,20,3,1
73819,SKCVL,20,3,1
7382,SKCVL,20,3,1
7383,SKCVL,20,3,1
7384,SKCVL,20,3,1
7385,SKCVL,20,3,1
7386,SKCVL,20,3,1
7387,SKCVL,20,3,1
7388,SKCVL,20,3,1
7389,SKCVL,20,3,1
739,SKCNWD,20,5,1
7390,SKCNWD,20,5,1
7391,SKCNWD,20,5,1
7392,SKCNWD,20,5,1
7393,SKCNWD,20,5,1
7394,SKCNWD,20,5,1
7395,SKCNWD,20,5,1
7396,SKCNWD,20,5,1
7397,SKCNWD,20,5,1
7398,SKCNWD,20,5,1
7399,SKCNWD,20,5,1
740,CNSM,6,2,1
7400,CNSM,6,2,1
7401,CNSM,6,2,1
7402,CNSM,6,2,1
741,CNSM,6,2,1
7410,CNSM,6,2,1
74100,CNSM,6,2,1
74101,CNSM,6,2,1
74102,CNSM,6,2,1
74103,CNSM,6,2,1
7419,CNSM,6,2,1
74190,CNSM,6,2,1
74191,CNSM,6,2,1
74192,CNSM,6,2,1
74193,CNSM,6,2,1
742,CNSL,6,3,1
7420,CNSL,6,3,1
7421,CNSL,6,3,1
7422,CNSL,6,3,1
7423,CNSL,6,3,1
7424,CNSL,6,3,1
7425,CNSL,6,3,1
74251,CNSL,6,3,1
74253,CNSL,6,3,1
74259,CNSL,6,3,1
7428,CNSL,6,3,1
7429,CNSL,6,3,1
743,EYEVL,10,2,1
7430,EYEVL,10,2,1
74300,EYEVL,10,2,1
74303,EYEVL,10,2,1
74306,EYEVL,10,2,1
7431,EYEVL,10,2,1
74310,EYEVL,10,2,1
74311,EYEVL,10,2,1
74312,EYEVL,10,2,1
7432,EYEVL,10,2,1
74320,EYEVL,10,2,1
74321,EYEVL,10,2,1
74322,EYEVL,10,2,1
7433,EYEVL,10,2,1
74330,EYEVL,10,2,1
74331,EYEVL,10,2,1
74332,EYEVL,10,2,1
74333,EYEVL,10,2,1
74334,EYEVL,10,2,1
74335,EYEVL,10,2,1
74336,EYEVL,10,2,1
74337,EYEVL,10,2,1
74339,EYEVL,10,2,1
7434,EYEVL,10,2,1
74341,EYEVL,10,2,1
74342,EYEVL,10,2,1
74343,EYEVL,10,2,1
74344,EYEVL,10,2,1
74345,EYEVL,10,2,1
74346,EYEVL,10,2,1
74347,EYEVL,10,2,1
74348,EYEVL,10,2,1
74349,EYEVL,10,2,1
7435,EYEVL,10,2,1
74351,EYEVL,10,2,1
74352,EYEVL,10,2,1
74353,EYEVL,10,2,1
74354,EYEVL,10,2,1
74355,EYEVL,10,2,1
74356,EYEVL,10,2,1
74357,EYEVL,10,2,1
74358,EYEVL,10,2,1
74359,EYEVL,10,2,1
7436,EYEVL,10,2,1
74361,EYEVL,10,2,1
74362,EYEVL,10,2,1
74363,EYEVL,10,2,1
74364,EYEVL,10,2,1
74365,EYEVL,10,2,1
74366,EYEVL,10,2,1
74369,EYEVL,10,2,1
7438,EYEVL,10,2,1
7439,EYEVL,10,2,1
744,EARSL,9,1,1
7440,EARSL,9,1,1
74400,EARSL,9,1,1
74401,EARSL,9,1,1
74402,EARSL,9,1,1
74403,EARSL,9,1,1
74404,EARSL,9,1,1
74405,EARSL,9,1,1
74409,EARSL,9,1,1
7441,EARSL,9,1,1
7442,EARSL,9,1,1
74421,EARSL,9,1,1
74422,EARSL,9,1,1
74423,EARSL,9,1,1
74424,EARSL,9,1,1
74429,EARSL,9,1,1
7443,EARSL,9,1,1
7444,EARSL,9,1,1
74441,EARSL,9,1,1
74442,EARSL,9,1,1
74443,EARSL,9,1,1
74446,EARSL,9,1,1
74447,EARSL,9,1,1
74449,EARSL,9,1,1
7445,EARSL,9,1,1
7448,EARSL,9,1,1
74481,EARSL,9,1,1
74482,EARSL,9,1,1
74483,EARSL,9,1,1
74484,EARSL,9,1,1
74489,EARSL,9,1,1
7449,EARSL,9,1,1
745,CARL,4,3,1
7450,CARL,4,3,1
7451,CARL,4,3,1
74510,CARL,4,3,1
74511,CARL,4,3,1
74512,CARL,4,3,1
74519,CARL,4,3,1
7452,CARL,4,3,1
7453,CARL,4,3,1
7454,CARL,4,3,1
7455,CARL,4,3,1
7456,CARL,4,3,1
74560,CARL,4,3,1
74561,CARL,4,3,1
74569,CARL,4,3,1
7457,CARL,4,3,1
7458,CARL,4,3,1
7459,CARL,4,3,1
746,CARL,4,3,1
7460,CARL,4,3,1
74600,CARL,4,3,1
74601,CARL,4,3,1
74602,CARL,4,3,1
74609,CARL,4,3,1
7461,CARL,4,3,1
